1	22.43	-972.66	-275.74	true
2	25.73	-534.75	-552.31	true
3	28.73	-786.91	-645.96	true
4	29.56	-598.72	-939.11	true
5	21.72	-526.87	-264.39	false
6	29.86	-243.27	-152.02	false
7	23.68	-242.12	-149.52	true
8	29.85	-999.84	-419.66	false
9	28.93	-959.45	-973.63	false
10	28.74	-114.18	-578.47	true
11	23.71	-536.47	-546.22	false
12	24.1	-143.92	-53.98	false
13	22.17	-364.72	-465.33	true
14	20.97	-139.61	-675.78	false
15	23.71	-569.8	-920.42	false
16	24.75	-997.24	-479.68	false
17	21.74	-140.52	-188.47	false
18	29.33	-413.52	-433.64	false
19	27.97	-481.95	-198.99	false
20	20.1	-369.74	-65.78	true
21	22.45	-71.78	-62.55	false
22	29.38	-466.79	-297.29	false
23	22.6	-567.15	-505.39	false
24	27.63	-504.2	-719.16	false
25	25.19	-646.68	-930.31	true
26	22.31	-522.05	-458.53	true
27	24.91	-786.83	-59.81	false
28	26.57	-804.82	-306.47	false
29	29.37	-122.77	-961.09	true
30	25.43	-476.66	-267.49	false
31	21.7	-701.97	-90.56	false
32	22.32	-972.09	-150.13	true
33	24.38	-257.31	-384.96	false
34	27.19	-330.47	-100.13	true
35	23.67	-63.14	-421.71	false
36	29.65	-613.31	-125.05	false
37	27.7	-330.19	-541.51	false
38	23.82	-53.6	-586.45	true
39	26.06	-732.27	-901.28	true
40	22.52	-596.04	-790.48	false
41	22.66	-547.97	-722.32	false
42	20.34	-984.22	-276.1	false
43	25.66	-908.62	-437.22	false
44	25.45	-219.51	-192.79	false
45	25.93	-130.69	-527.43	true
46	26.69	-178.13	-229.18	true
47	21.91	-514.57	-821.85	false
48	22.76	-820.64	-190.44	false
49	29.51	-546.4	-566.24	true
50	25.31	-772.22	-811.45	false
