1	-12	699	-1231	false
2	-14	850	-1302	false
3	-12	780	-7966	false
4	-15	1075	-8330	false
5	-13	852	-10916	false
6	-14	515	-25357	false
7	-13	356	-22186	false
8	-15	1397	-2862	false
9	-13	1490	-16960	false
10	-14	1107	-22002	false
11	-15	1005	-27725	false
12	-13	943	-273	false
13	-13	1320	-2378	false
14	-14	604	-17718	false
15	-13	794	-22429	false
16	-14	908	-10852	false
17	-12	851	-7992	false
18	-15	514	-8852	false
19	-11	697	-22701	false
20	-11	421	-25977	false
21	-15	1310	-7089	false
22	-12	1202	-1517	false
23	-13	1239	-13727	false
24	-13	305	-6869	false
25	-11	700	-12928	false
26	-14	646	-13772	false
27	-11	944	-28823	false
28	-13	662	-18109	false
29	-11	513	-8421	false
30	-15	544	-259	false
31	-15	957	-12031	false
32	-15	485	-16465	false
33	-11	1235	-23757	false
34	-15	474	-22285	false
35	-12	734	-13256	false
36	-12	1337	-18030	false
37	-11	794	-23408	false
38	-12	1194	-23843	false
39	-11	500	-2848	false
40	-14	1166	-12203	false
41	-12	864	-7372	false
42	-11	769	-6076	false
43	-13	239	-23980	false
44	-13	279	-23277	false
45	-12	1041	-25311	false
46	-14	780	-686	false
47	-14	272	-16238	false
48	-12	470	-26587	false
49	-15	1165	-22007	false
50	-13	512	-14473	false
