1	11	-6232	-20413	true
2	14	-22212	-24122	false
3	14	-23263	-22721	true
4	13	-26515	-5835	false
5	15	-21864	-7362	true
6	13	-29262	-21097	true
7	13	-18709	-7143	false
8	11	-7780	-4144	true
9	15	-16878	-10769	true
10	12	-9704	-19075	false
11	12	-6294	-9074	false
12	11	-16471	-23516	true
13	15	-17475	-25752	true
14	13	-11839	-27259	false
15	12	-24277	-2395	true
16	15	-1074	-10137	false
17	13	-14664	-25586	true
18	11	-21164	-1339	true
19	12	-10194	-26719	true
20	11	-10080	-13520	true
21	12	-18042	-6645	true
22	14	-13206	-24516	true
23	15	-18529	-24943	false
24	12	-8356	-12857	false
25	12	-14985	-12716	true
26	11	-18260	-17696	true
27	15	-14682	-24756	false
28	15	-20124	-22177	false
29	11	-3660	-2999	true
30	13	-22794	-18931	false
31	14	-21543	-28672	false
32	13	-5822	-3879	true
33	12	-3201	-23242	false
34	15	-20509	-18055	false
35	14	-11099	-27977	false
36	15	-29627	-22465	true
37	15	-17093	-16889	false
38	13	-24876	-312	true
39	13	-24409	-10094	false
40	14	-29671	-14157	false
41	13	-22657	-14896	false
42	14	-13947	-12451	true
43	14	-18378	-12370	true
44	11	-27847	-3439	true
45	13	-20585	-5379	true
46	13	-18640	-1793	true
47	15	-22632	-21075	false
48	13	-12164	-15824	false
49	15	-22433	-804	false
50	12	-2814	-22228	true
51	11	-1993	-4241	false
52	14	-16738	-5414	true
53	13	-29662	-14235	false
54	14	-22166	-7654	false
55	13	-22146	-8987	false
56	11	-28590	-23495	true
57	13	-4309	-10049	true
58	13	-1834	-8672	true
59	15	-14292	-24374	true
60	14	-2753	-9983	true
61	11	-4508	-13121	false
62	11	-7185	-8910	false
63	11	-13149	-19122	false
64	15	-6609	-22237	false
65	15	-27729	-16696	false
66	12	-21920	-8690	false
67	15	-16729	-19761	false
68	12	-5863	-23740	true
69	13	-3951	-16541	false
70	14	-12653	-18831	true
71	11	-15208	-17044	true
72	12	-27503	-7827	true
73	11	-7714	-7229	true
74	15	-16937	-3230	true
75	15	-4052	-15408	false
76	14	-1840	-19445	false
77	13	-6046	-18047	true
78	14	-11499	-15623	false
79	15	-9958	-23392	true
80	13	-20129	-12890	false
81	13	-9136	-26506	true
82	12	-8893	-6476	false
83	14	-26210	-15299	false
84	14	-3024	-28926	true
85	12	-29659	-7485	true
86	11	-18346	-3346	false
87	14	-17578	-2816	true
88	13	-22272	-12464	true
89	12	-5642	-7119	false
90	13	-20930	-21876	true
91	15	-171	-27977	false
92	14	-11127	-5729	false
93	14	-7589	-29513	false
94	14	-29525	-5809	false
95	14	-22507	-6468	true
96	11	-939	-19654	false
97	13	-8854	-12108	false
98	11	-7116	-19073	false
99	11	-10630	-26477	true
100	15	-23594	-28066	true
101	11	-17998	-572	false
102	13	-7502	-29637	false
103	12	-16424	-9386	false
104	15	-18034	-22433	false
105	12	-28913	-14263	true
106	14	-28855	-22938	false
107	13	-17647	-13935	true
108	12	-20992	-10616	true
109	13	-4452	-2089	true
110	12	-3464	-22811	false
111	15	-23190	-16854	false
