1	25.77	-327.48	393.19	true
2	29.37	379.52	-178.58	false
3	31.57	67.6	227.02	true
4	39.48	348.94	-151.23	false
5	22.7	-215.38	-172.07	false
6	21.42	-161.82	359.23	true
7	32.5	225.17	296.94	false
8	21.94	-158.21	-166.36	false
9	37.54	-73.69	70.73	true
10	29.19	134.9	6.28	true
11	35.52	-230.5	-151.24	false
12	23.61	-359.51	-216.9	true
13	21.38	311.45	-323.4	true
14	38.34	-15.42	-397.5	true
15	25.45	-299.99	-26.45	false
16	20.61	-7.07	-341.15	true
17	26.57	-214.8	-33.64	true
18	23.11	-179.57	-158.26	true
19	32.08	228.11	175.55	true
20	32.75	13.51	370.67	true
21	27.04	24.21	-123.71	true
22	38.04	26.63	-68.08	true
23	24.63	56.27	-383.27	true
24	29.11	385.64	159.7	true
25	21.6	383.36	57.78	true
26	31.34	-390.7	-3.72	false
27	35.1	-178.9	70.65	false
28	38.6	-315.46	379.22	true
29	20.91	-321.1	132.99	false
30	27.48	-111.51	-318.79	false
31	23.53	217.38	350.17	false
32	29.89	-155.56	-399.97	false
33	27.11	23.81	-159.15	true
34	34.38	28.57	-15.46	false
35	21.2	189.13	-258.69	false
36	21.37	222.48	-157.24	false
37	33.38	282.17	-380.61	false
38	22.42	-41.17	23.41	false
39	20.83	223.16	-98.5	false
40	34.58	301.41	-371.27	false
41	28.13	-109.87	-215.04	false
42	35.83	142.64	-35.29	false
43	21.89	-212.59	-173.46	true
44	37.25	-335.57	-32.61	true
45	37.72	-394.09	114.57	false
46	22.41	-376.82	307.17	false
47	34.42	-189.8	120.14	false
48	21.62	-60.34	-152.38	false
49	29.44	-255.94	-275.0	true
50	27.73	-111.45	189.51	false
51	24.27	-72.37	156.25	false
52	30.74	164.0	-145.08	true
53	31.36	-195.87	331.06	false
54	38.79	-189.48	379.14	true
55	30.84	-79.84	131.62	false
56	23.65	239.6	29.81	false
57	27.28	387.28	-42.48	false
58	37.62	211.36	309.76	false
59	36.03	-345.11	-0.9	false
60	24.02	-252.04	327.6	false
